xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.63,-0.47,0.61,14.47,-24.54,-29.36,4.54,56.81,-36.47
-0.64,-0.47,0.61,13.49,-23.01,-27.10,2.98,57.18,-37.45
-0.64,-0.47,0.61,13.49,-23.01,-27.10,2.98,57.18,-37.45
-0.66,-0.47,0.62,13.24,-20.69,-23.86,2.98,57.18,-37.45
-0.66,-0.47,0.62,10.13,-17.46,-20.75,2.98,57.18,-37.45
-0.60,-0.88,0.51,10.13,-17.46,-20.75,2.98,57.18,-37.45
-0.56,-1.57,0.58,-25.63,-24.23,-12.39,2.98,57.18,-37.45
-0.56,-1.57,0.58,-25.63,-24.23,-12.39,2.98,57.18,-37.45
-0.58,-1.01,0.71,-22.46,-41.63,32.17,2.98,57.18,-37.45
-0.58,-1.01,0.71,-22.46,-41.63,32.17,2.98,57.18,-37.45
-0.42,0.56,-0.03,-16.30,-21.97,76.29,2.98,57.18,-37.45
-0.42,0.56,0.28,-9.77,-31.86,47.91,3.00,56.90,-38.02
-0.99,0.05,0.29,-9.77,-31.86,47.91,3.00,56.90,-38.02
-0.95,-0.41,0.52,-4.76,-62.07,5.31,3.00,56.90,-38.02
-0.95,-0.41,0.52,-4.76,-62.07,5.31,3.00,56.90,-38.02
-0.60,-0.65,0.63,-47.91,-73.12,-1.40,3.00,56.90,-38.02
-0.60,-0.65,0.63,-47.91,-73.12,14.22,3.00,56.90,-38.02
-0.63,-0.61,0.73,-27.22,-71.17,3.72,3.00,56.90,-38.02
-0.65,-0.38,0.65,-0.24,-51.94,15.44,3.00,56.90,-38.02
-0.65,-0.38,0.65,-0.24,-51.94,15.44,3.00,56.90,-38.02
-0.68,-0.46,0.53,4.27,-42.11,11.54,3.00,56.90,-38.02
-0.68,-0.46,0.53,4.27,-42.11,11.54,3.00,56.90,-38.02
-0.68,-0.51,0.52,3.11,-43.40,6.90,1.78,56.75,-38.16
-0.68,-0.51,0.52,3.11,-42.18,10.50,1.78,56.75,-38.16
-0.69,-0.50,0.51,10.01,-42.18,10.50,1.78,56.75,-38.16
-0.68,-0.48,0.51,23.44,-40.16,13.12,1.78,56.75,-38.16
-0.68,-0.48,0.51,23.44,-40.16,13.12,1.78,56.75,-38.16
-0.70,-0.42,0.49,31.01,-39.12,14.95,1.78,56.75,-38.16
-0.70,-0.42,0.49,31.01,-39.12,14.95,1.78,56.75,-38.16
-0.72,-0.26,0.46,34.30,-37.84,13.98,1.78,56.75,-38.16
-0.72,-0.26,0.46,32.29,-37.72,5.25,1.78,56.75,-38.16
-0.76,-0.16,0.35,32.29,-37.72,5.25,1.78,56.75,-38.16
-0.79,-0.27,0.43,20.87,-44.68,-10.25,1.03,57.76,-37.28
-0.79,-0.27,0.43,20.87,-44.68,-10.25,1.03,57.76,-37.28
-0.79,-0.52,0.52,17.88,-51.03,-20.94,1.03,57.76,-37.28
-0.79,-0.52,0.52,17.88,-51.03,-20.94,1.03,57.76,-37.28
-0.86,-0.62,0.54,20.26,-48.16,-18.31,1.03,57.76,-37.28
-0.86,-0.56,0.43,20.69,-42.05,-5.68,1.03,57.76,-37.28
-0.91,-0.55,0.43,20.69,-42.05,-5.68,1.03,57.76,-37.28
-0.77,-0.54,0.31,23.07,-38.33,5.80,1.03,57.76,-37.28
-0.77,-0.54,0.31,23.07,-38.33,5.80,1.03,57.76,-37.28
-0.82,-0.54,0.36,27.83,-41.08,16.66,1.03,57.76,-37.28
-0.82,-0.54,0.36,27.83,-41.08,16.66,-0.32,57.91,-37.59
-0.89,-0.52,0.28,33.57,-38.64,28.26,-0.32,57.91,-37.59
-0.93,-0.46,0.28,32.41,-43.21,32.17,-0.32,57.91,-37.59
-0.93,-0.46,0.28,32.41,-43.21,32.17,-0.32,57.91,-37.59
-0.89,-0.50,0.32,41.87,-51.88,29.24,-0.32,57.91,-37.59
-0.89,-0.50,0.32,41.87,-51.88,29.24,-0.32,57.91,-37.59
-0.84,-0.50,0.30,41.26,-56.09,27.77,-0.32,57.91,-37.59
-0.84,-0.50,0.30,41.26,-57.37,27.95,-0.32,57.91,-37.59
-0.85,-0.45,0.24,38.33,-57.37,27.95,-0.32,57.91,-37.59
-0.89,-0.44,0.17,38.02,-61.34,24.60,-0.32,57.91,-37.59
-0.89,-0.44,0.17,38.02,-61.34,24.60,-1.14,59.61,-36.00
-0.90,-0.47,0.17,39.43,-70.43,20.02,-1.14,59.61,-36.00
-0.90,-0.47,0.17,39.43,-70.43,20.02,-1.14,59.61,-36.00
-0.90,-0.52,0.27,45.10,-80.99,16.78,-1.14,59.61,-36.00
-0.90,-0.52,0.27,64.03,-86.12,15.93,-1.14,59.61,-36.00
-0.91,-0.41,0.29,64.03,-86.12,15.93,-1.14,59.61,-36.00
-0.90,-0.40,0.33,88.99,-90.64,10.38,-1.14,59.61,-36.00
-0.90,-0.40,0.33,88.99,-90.64,10.38,-1.14,59.61,-36.00
-0.91,-0.35,0.29,103.09,-90.15,0.92,-1.14,59.61,-36.00
-0.91,-0.35,0.29,103.09,-90.15,0.92,-1.14,59.61,-36.00
-0.93,-0.33,0.40,116.46,-91.31,-11.29,-3.60,62.90,-33.26
-0.93,-0.46,0.38,123.47,-87.65,-25.09,-3.60,62.90,-33.26
-1.03,-0.46,0.38,123.47,-87.65,-25.09,-3.60,62.90,-33.26
-1.03,-0.50,0.37,124.21,-80.32,-30.52,-3.60,62.90,-33.26
-1.03,-0.50,0.37,124.21,-80.32,-30.52,-3.60,62.90,-33.26
-1.11,-0.51,0.42,128.97,-75.20,-33.08,-3.60,62.90,-33.26
-1.11,-0.51,0.42,134.70,-71.96,-41.50,-3.60,62.90,-33.26
-0.93,-0.81,0.30,134.70,-71.96,-41.50,-3.60,62.90,-33.26
-0.81,-0.76,0.04,153.93,-70.25,-26.92,-3.60,62.90,-33.26
-0.81,-0.76,0.04,153.93,-70.25,-26.92,-3.60,62.90,-33.26
-0.65,-0.59,0.03,157.29,-81.18,-10.44,-6.15,64.83,-27.56
-0.65,-0.59,0.03,157.29,-81.18,-10.44,-6.15,64.83,-27.56
-0.73,-0.61,-0.07,156.56,-93.81,-13.06,-6.15,64.83,-27.56
-0.79,-0.62,-0.11,145.08,-110.60,-18.62,-6.15,64.83,-27.56
-0.79,-0.62,-0.11,145.08,-110.60,-18.62,-6.15,64.83,-27.56
-0.80,-0.57,-0.05,141.72,-126.71,-20.14,-6.15,64.83,-27.56
-0.80,-0.57,-0.05,141.72,-126.71,-20.14,-6.15,64.83,-27.56
-0.79,-0.66,0.00,143.49,-139.16,-29.85,-6.15,64.83,-27.56
-0.79,-0.66,0.00,143.49,-146.91,-37.72,-6.15,64.83,-27.56
-0.84,-0.65,0.04,141.17,-146.91,-37.72,-6.15,64.83,-27.56
-0.85,-0.64,-0.04,133.48,-147.16,-37.54,-6.15,64.83,-27.56
-0.85,-0.64,-0.04,133.48,-147.16,-37.54,-9.24,67.15,-20.78
-0.89,-0.65,-0.14,124.21,-145.81,-35.71,-9.24,67.15,-20.78
-0.89,-0.65,-0.14,124.21,-145.81,-35.71,-9.24,67.15,-20.78
-0.94,-0.65,-0.20,115.23,-148.99,-33.51,-9.24,67.15,-20.78
-0.94,-0.65,-0.25,106.87,-153.63,-29.85,-9.24,67.15,-20.78
-0.96,-0.63,-0.25,106.87,-153.63,-29.85,-9.24,67.15,-20.78
-0.94,-0.59,-0.28,97.35,-158.14,-25.88,-9.24,67.15,-20.78
-0.94,-0.59,-0.28,97.35,-158.14,-25.88,-9.24,67.15,-20.78
-0.91,-0.53,-0.21,88.13,-161.80,-22.52,-9.24,67.15,-20.78
-0.91,-0.53,-0.21,85.75,-161.13,-21.67,-9.24,67.15,-20.78
-0.90,-0.50,-0.15,85.75,-161.13,-21.67,-11.71,67.75,-17.13
-0.87,-0.56,-0.13,89.29,-153.56,-19.17,-11.71,67.75,-17.13
-0.87,-0.56,-0.13,89.29,-153.56,-19.17,-11.71,67.75,-17.13
-0.84,-0.52,-0.11,93.44,-140.62,-10.13,-11.71,67.75,-17.13
-0.84,-0.52,-0.11,93.44,-140.62,-1.77,-11.71,67.75,-17.13
-0.85,-0.37,-0.21,106.14,-127.32,-1.77,-11.71,67.75,-17.13
-0.84,-0.50,-0.30,115.91,-119.57,-10.56,-11.71,67.75,-17.13
-0.84,-0.50,-0.30,115.91,-119.57,-10.56,-11.71,67.75,-17.13
-0.82,-0.65,-0.33,109.38,-124.94,-20.14,-11.71,67.75,-17.13
-0.82,-0.65,-0.33,109.38,-124.94,-20.14,-11.71,67.75,-8.84
-0.85,-0.47,-0.22,111.27,-120.06,-11.54,-12.19,67.81,-8.84
-0.85,-0.53,-0.38,112.43,-106.99,-16.36,-12.19,67.81,-8.84
-0.81,-0.53,-0.38,112.43,-106.99,-16.36,-12.19,67.81,-8.84
-0.81,-0.49,-0.41,113.40,-108.34,-11.17,-12.19,67.81,-8.84
-0.81,-0.49,-0.41,113.40,-108.34,-11.17,-12.19,67.81,-8.84
-0.83,-0.43,-0.36,110.60,-120.73,-5.49,-12.19,67.81,-8.84
-0.83,-0.43,-0.36,102.84,-111.45,-9.58,-12.19,67.81,-8.84
-0.81,-0.42,-0.43,102.84,-111.45,-9.58,-12.19,67.81,-8.84
-0.79,-0.42,-0.47,92.16,-103.94,-13.24,-12.19,67.81,-8.84
-0.79,-0.42,-0.47,92.16,-103.94,-13.24,-12.19,67.81,-5.05
-0.75,-0.45,-0.45,83.68,-104.13,-15.32,-12.08,67.66,-5.05
-0.75,-0.45,-0.45,83.68,-105.47,-13.24,-12.08,67.66,-5.05
-0.70,-0.45,-0.38,74.10,-105.47,-13.24,-12.08,67.66,-5.05
-0.69,-0.44,-0.39,63.29,-99.91,-7.02,-12.08,67.66,-5.05
-0.69,-0.44,-0.39,63.29,-99.91,-7.02,-12.08,67.66,-5.05
-0.70,-0.43,-0.44,54.02,-89.11,1.10,-12.08,67.66,-5.05
-0.70,-0.43,-0.44,54.02,-89.11,1.10,-12.08,67.66,-5.05
-0.75,-0.42,-0.50,45.59,-80.93,6.35,-12.08,67.66,-5.05
-0.75,-0.42,-0.50,38.45,-77.88,8.42,-12.08,67.66,-5.05
-0.78,-0.42,-0.52,38.45,-77.88,8.42,-12.08,67.66,-5.05
-0.78,-0.40,-0.55,32.96,-77.09,10.19,-11.30,67.43,-1.65
-0.78,-0.40,-0.55,32.96,-77.09,10.19,-11.30,67.43,-1.65
-0.77,-0.41,-0.58,29.17,-76.48,12.02,-11.30,67.43,-1.65
-0.77,-0.41,-0.58,29.17,-76.48,12.02,-11.30,67.43,-1.65
-0.76,-0.41,-0.60,26.86,-77.51,13.18,-11.30,67.43,-1.65
-0.76,-0.38,-0.60,23.56,-81.42,15.69,-11.30,67.43,-1.65
-0.76,-0.38,-0.60,23.56,-81.42,15.69,-11.30,67.43,-1.65
-0.76,-0.38,-0.60,22.58,-85.14,17.46,-11.30,67.43,-1.65
-0.76,-0.38,-0.60,22.58,-85.14,17.46,-11.30,67.43,-1.65
-0.74,-0.40,-0.60,20.39,-87.71,17.15,-11.30,67.43,-1.65
-0.74,-0.40,-0.60,16.54,-89.84,18.86,-9.27,67.35,0.56
-0.72,-0.31,-0.61,16.54,-89.84,18.86,-9.27,67.35,0.56
-0.70,-0.34,-0.60,15.81,-92.96,22.09,-9.27,67.35,0.56
-0.70,-0.34,-0.60,15.81,-92.96,22.09,-9.27,67.35,0.56
-0.70,-0.31,-0.70,19.53,-93.51,23.74,-9.27,67.35,0.56
-0.70,-0.31,-0.70,19.53,-93.51,23.74,-9.27,67.35,0.56
-0.69,-0.16,-0.78,19.23,-93.20,21.48,-9.27,67.35,0.56
-0.69,-0.23,-0.82,16.48,-94.36,11.05,-9.27,67.35,0.56
-0.65,-0.22,-0.82,16.48,-94.36,11.05,-9.27,67.35,0.56
-0.62,-0.29,-0.74,13.49,-96.80,1.77,-9.27,67.35,0.56
-0.62,-0.29,-0.74,13.49,-96.80,1.77,-7.32,67.31,1.44
-0.59,-0.29,-0.65,8.97,-97.78,1.10,-7.32,67.31,1.44
-0.59,-0.29,-0.65,8.97,-97.78,4.09,-7.32,67.31,1.44
-0.58,-0.30,-0.74,5.92,-92.96,4.09,-7.32,67.31,1.44
-0.60,-0.32,-0.81,-0.55,-88.07,6.71,-7.32,67.31,1.44
-0.60,-0.32,-0.81,-0.55,-88.07,6.71,-7.32,67.31,1.44
-0.63,-0.31,-0.81,-5.68,-86.00,9.28,-7.32,67.31,1.44
-0.63,-0.31,-0.81,-5.68,-86.00,9.28,-7.32,67.31,1.44
-0.62,-0.26,-0.83,-2.81,-82.58,11.84,-7.32,67.31,1.44
-0.62,-0.26,-0.83,-2.81,-81.42,11.78,-7.32,67.31,1.44
-0.57,-0.34,-0.77,-2.75,-81.42,11.78,-5.58,67.14,2.28
-0.55,-0.33,-0.63,-6.04,-78.06,13.37,-5.58,67.14,2.28
-0.55,-0.33,-0.63,-6.04,-78.06,13.37,-5.58,67.14,2.28
-0.61,-0.43,-0.52,11.11,-65.67,18.98,-5.58,67.14,2.28
-0.61,-0.43,-0.52,11.11,-65.67,18.98,-5.58,67.14,2.28
-0.69,-0.57,-0.88,70.13,-37.41,35.64,-5.58,67.14,2.28
-0.69,-0.57,-0.88,85.27,-14.40,66.04,-5.58,67.14,2.28
-0.65,-0.42,-1.17,85.27,-14.40,66.04,-5.58,67.14,2.28
-0.56,-0.36,-0.92,41.26,-22.71,84.96,-5.58,67.14,2.28
-0.56,-0.36,-0.92,41.26,-22.71,84.96,-5.58,67.14,2.28
-0.46,-0.34,-0.79,22.89,-31.80,90.03,-2.10,67.22,4.03
-0.46,-0.34,-0.79,22.89,-31.80,90.03,-2.10,67.22,4.03
-0.49,-0.42,-0.70,16.48,-34.67,86.43,-2.10,67.22,4.03
-0.49,-0.42,-0.70,19.65,-26.92,82.82,-2.10,67.22,4.03
-0.50,-0.49,-0.80,19.65,-26.92,82.82,-2.10,67.22,4.03
-0.48,-0.45,-0.91,22.52,-16.24,85.39,-2.10,67.22,4.03
-0.48,-0.45,-0.91,22.52,-16.24,85.39,-2.10,67.22,4.03
-0.46,-0.38,-0.89,17.09,-13.06,88.13,-2.10,67.22,4.03
-0.46,-0.38,-0.89,17.09,-13.06,88.13,-2.10,67.22,4.03
-0.32,-0.03,-1.08,15.56,-10.80,83.01,-2.10,67.22,4.03
-0.32,-0.19,-1.02,0.79,-17.94,53.53,-2.10,67.22,4.03
-0.33,-0.21,-1.02,0.79,-17.94,53.53,1.43,66.76,5.13
-0.38,-0.36,-0.89,-6.10,-30.88,18.01,1.43,66.76,5.13
-0.38,-0.36,-0.89,-6.10,-30.88,18.01,1.43,66.76,5.13
-0.34,-0.44,-0.98,-1.77,-31.31,-0.43,1.43,66.76,5.13
-0.34,-0.44,-0.98,-1.77,-31.31,-0.43,1.43,66.76,5.13
-0.36,-0.51,-0.96,-11.35,-31.37,-3.42,1.43,66.76,5.13
-0.36,-0.52,-0.93,-10.31,-33.87,-0.24,1.43,66.76,5.13
-0.36,-0.52,-0.93,-10.31,-33.87,-0.24,1.43,66.76,5.13
-0.35,-0.46,-0.89,-1.28,-34.48,2.32,1.43,66.76,5.13
-0.35,-0.46,-0.89,-1.28,-34.48,2.32,1.43,66.76,5.13
-0.42,-0.38,-0.88,2.81,-30.40,0.67,2.10,66.52,6.54
-0.42,-0.38,-0.88,2.81,-30.40,-0.49,2.10,66.52,6.54
-0.42,-0.43,-0.86,1.95,-24.11,-0.49,2.10,66.52,6.54
-0.31,-0.51,-0.86,4.88,-20.02,1.83,2.10,66.52,6.54
-0.31,-0.51,-0.86,4.88,-20.02,1.83,2.10,66.52,6.54
-0.33,-0.39,-0.89,8.54,-13.37,9.89,2.10,66.52,6.54
-0.33,-0.39,-0.89,8.54,-13.37,9.89,2.10,66.52,6.54
-0.35,-0.31,-0.87,11.29,-9.34,14.28,2.10,66.52,6.54
-0.35,-0.31,-0.87,11.29,-9.34,10.38,2.10,66.52,6.54
-0.33,-0.33,-0.86,15.38,-6.16,10.38,2.10,66.52,6.54
