xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.49,0.18,0.57,-58.17,-52.19,13.79,-32.79,15.06,1.18
-0.49,0.18,0.57,-58.17,-52.19,13.79,-32.79,15.06,1.18
-0.48,0.23,0.61,-55.48,-60.79,20.20,-32.79,15.06,1.18
-0.48,0.23,0.61,-55.48,-60.79,20.20,-32.79,15.06,1.18
-0.48,0.28,0.67,-52.98,-67.63,23.86,-32.79,15.06,1.18
-0.48,0.28,0.67,-48.58,-69.15,24.35,-32.79,15.06,1.18
-0.52,0.31,0.74,-48.58,-69.15,24.35,-33.91,15.00,4.25
-0.54,0.34,0.77,-41.38,-64.64,23.80,-33.91,15.00,4.25
-0.54,0.34,0.77,-41.38,-64.64,23.80,-33.91,15.00,4.25
-0.55,0.35,0.75,-37.54,-58.90,20.02,-33.91,15.00,4.25
-0.55,0.35,0.75,-37.54,-58.90,20.02,-33.91,15.00,4.25
-0.61,0.32,0.77,-43.27,-62.32,13.92,-33.91,15.00,4.25
-0.61,0.32,0.77,-52.73,-70.62,9.22,-33.91,15.00,4.25
-0.70,0.28,0.88,-52.73,-70.62,9.22,-33.91,15.00,4.25
-0.74,0.35,1.55,-38.02,-64.09,10.44,-33.91,15.00,4.25
-0.74,0.35,1.55,-38.02,-64.09,10.44,-33.91,15.00,4.25
-0.72,0.39,1.61,-51.15,-47.91,5.74,-34.66,15.56,7.23
-0.72,0.39,1.61,-51.15,-47.91,5.74,-34.66,15.56,7.23
-0.57,0.62,0.54,-11.11,38.64,8.54,-34.66,15.56,7.23
-0.57,0.65,0.18,-10.19,47.79,-6.10,-34.66,15.56,7.23
-0.60,0.65,0.18,-10.19,47.79,-6.10,-34.66,15.56,7.23
-0.63,0.55,0.17,-9.34,22.83,-23.07,-34.66,15.56,7.23
-0.63,0.55,0.17,-9.34,22.83,-23.07,-34.66,15.56,7.23
-0.60,0.32,0.54,-4.70,0.06,-34.18,-34.66,15.56,7.23
-0.60,0.32,0.54,-4.70,-15.56,-36.93,-34.66,15.56,7.23
-0.71,0.14,0.95,3.48,-5.00,-36.93,-34.66,15.56,7.23
-0.78,0.19,0.61,6.41,10.44,-27.22,-33.81,14.61,6.45
-0.78,0.19,0.61,6.41,10.44,-27.22,-33.81,14.61,6.45
-0.57,0.18,0.43,5.62,13.24,-14.77,-33.81,14.61,6.45
-0.57,0.18,0.43,5.62,13.24,-14.77,-33.81,14.61,6.45
-0.30,-0.43,0.60,-16.11,-5.86,-12.76,-33.81,14.61,6.45
-0.30,-0.43,0.76,-2.38,-9.22,11.47,-33.81,14.61,6.45
-0.68,0.04,0.76,-2.38,-9.22,11.47,-33.81,14.61,6.45
-0.67,0.43,0.70,25.39,-2.44,38.64,-33.81,14.61,6.45
-0.67,0.43,0.70,25.39,-2.44,38.64,-33.81,14.61,6.45
-0.70,0.38,0.68,14.22,-1.59,32.47,-33.81,14.61,6.45
-0.70,0.38,0.68,14.22,-1.59,16.85,-34.34,14.79,6.51
-0.66,0.36,0.71,6.35,-2.14,26.31,-34.34,14.79,6.51
-0.66,0.28,0.68,5.55,0.98,23.44,-34.34,14.79,6.51
-0.62,0.28,0.68,5.55,0.98,23.44,-34.34,14.79,6.51
-0.51,0.22,0.71,9.22,4.09,23.56,-34.34,14.79,6.51
-0.51,0.22,0.71,9.22,4.09,23.56,-34.34,14.79,6.51
-0.58,0.25,0.77,14.59,5.37,27.34,-34.34,14.79,6.51
-0.58,0.25,0.77,14.59,5.37,31.31,-34.34,14.79,6.51
-0.70,0.22,0.72,23.32,8.36,31.31,-34.34,14.79,6.51
-0.71,0.17,0.76,21.55,7.45,36.68,-34.34,14.79,6.51
-0.71,0.17,0.76,21.55,7.45,36.68,-34.34,14.79,6.51
-0.70,0.20,0.77,11.41,5.43,42.24,-35.84,16.69,5.86
-0.70,0.20,0.77,11.41,5.43,42.24,-35.84,16.69,5.86
-0.66,0.22,0.83,-2.44,5.49,47.12,-35.84,16.69,5.86
-0.66,0.22,0.83,-2.44,11.29,48.77,-35.84,16.69,5.86
-0.62,0.22,0.77,-11.11,11.29,48.77,-35.84,16.69,5.86
-0.51,0.36,0.80,-7.87,14.34,49.99,-35.84,16.69,5.86
-0.51,0.36,0.80,-7.87,14.34,49.99,-35.84,16.69,5.86
-0.71,0.21,0.79,6.04,17.40,43.52,-35.84,16.69,5.86
-0.71,0.21,0.79,6.04,17.40,43.52,-35.84,16.69,5.86
-0.71,0.21,0.88,6.23,22.71,42.91,-35.84,16.69,5.86
-0.71,0.21,0.88,2.99,28.75,46.57,-35.96,18.12,4.33
-0.74,0.18,0.86,2.99,28.75,46.57,-35.96,18.12,4.33
-0.74,0.21,0.71,-1.34,36.32,53.10,-35.96,18.12,4.33
-0.74,0.21,0.71,-1.34,36.32,53.10,-35.96,18.12,4.33
-0.78,0.22,0.77,-6.84,32.53,56.21,-35.96,18.12,4.33
-0.78,0.22,0.77,-6.84,32.53,56.21,-35.96,18.12,4.33
-0.75,0.19,0.85,-8.97,24.90,57.25,-35.96,18.12,4.33
-0.68,0.17,0.66,-3.48,26.86,56.09,-35.96,18.12,4.33
-0.66,0.17,0.66,-3.48,26.86,56.09,-35.96,18.12,4.33
-0.62,0.20,0.38,6.10,26.43,54.75,-35.96,18.12,4.33
-0.62,0.20,0.38,6.10,26.43,54.75,-36.96,20.85,3.37
-0.61,0.32,0.32,12.21,12.82,52.06,-36.96,20.85,3.37
-0.61,0.32,0.32,12.21,-2.81,44.13,-36.96,20.85,3.37
-0.60,0.25,0.55,12.21,-9.83,44.13,-36.96,20.85,3.37
-0.70,-0.03,0.59,19.53,-18.55,36.87,-36.96,20.85,3.37
-0.70,-0.03,0.59,19.53,-18.55,36.87,-36.96,20.85,3.37
-0.71,-0.03,0.63,34.06,-21.12,47.91,-36.96,20.85,3.37
-0.71,-0.03,0.63,34.06,-21.12,47.91,-36.96,20.85,3.37
-0.72,0.17,0.76,39.98,-23.99,64.33,-36.96,20.85,3.37
-0.72,0.17,0.76,39.98,-18.19,70.50,-36.96,20.85,3.37
-0.66,0.28,0.68,34.73,-18.19,70.50,-38.12,23.18,3.98
-0.71,0.31,0.72,28.63,-15.75,66.16,-38.12,23.18,3.98
-0.71,0.31,0.72,28.63,-15.75,66.16,-38.12,23.18,3.98
-0.70,0.19,0.69,17.94,-15.99,57.86,-38.12,23.18,3.98
-0.70,0.19,0.69,17.94,-15.99,57.86,-38.12,23.18,3.98
-0.71,0.05,0.74,13.37,-16.85,54.87,-38.12,23.18,3.98
-0.71,0.05,0.74,16.97,-17.58,61.10,-38.12,23.18,3.98
-0.72,0.13,0.73,16.97,-17.58,61.10,-38.12,23.18,3.98
-0.72,0.15,0.75,9.22,-15.26,66.59,-38.12,23.18,3.98
-0.72,0.15,0.75,9.22,-15.26,66.59,-38.12,23.18,3.98
-0.75,0.26,0.75,0.43,-13.85,63.11,-39.29,26.16,4.14
-0.75,0.26,0.75,0.43,-13.85,55.79,-39.29,26.16,4.14
-0.78,0.31,0.81,-10.38,-13.06,55.79,-39.29,26.16,4.14
-0.80,0.32,0.82,-21.61,-10.80,41.32,-39.29,26.16,4.14
-0.80,0.32,0.82,-21.61,-10.80,41.32,-39.29,26.16,4.14
-0.76,0.29,0.74,-31.25,-4.94,28.93,-39.29,26.16,4.14
-0.76,0.29,0.74,-31.25,-4.94,28.93,-39.29,26.16,4.14
-0.72,0.27,0.74,-37.05,-3.42,14.83,-39.29,26.16,4.14
-0.72,0.27,0.72,-37.96,1.77,5.19,-39.29,26.16,4.14
-0.70,0.27,0.72,-37.96,1.77,5.19,-39.29,26.16,4.14
-0.73,0.18,0.66,-40.47,6.16,-4.33,-38.90,26.44,3.72
-0.73,0.18,0.66,-40.47,6.16,-4.33,-38.90,26.44,3.72
-0.73,0.14,0.63,-40.71,4.70,-9.28,-38.90,26.44,3.72
-0.73,0.14,0.63,-39.79,-0.24,-9.70,-38.90,26.44,3.72
-0.73,0.23,0.68,-39.79,-0.24,-9.70,-38.90,26.44,3.72
-0.74,0.28,0.66,-35.34,-1.34,-12.82,-38.90,26.44,3.72
-0.74,0.28,0.66,-35.34,-1.34,-12.82,-38.90,26.44,3.72
-0.75,0.25,0.72,-33.33,-0.67,-19.84,-38.90,26.44,3.72
-0.75,0.25,0.72,-33.33,-0.67,-28.26,-38.90,26.44,3.72
-0.79,0.17,0.79,-34.79,-0.79,-28.26,-38.90,26.44,3.72
-0.76,0.13,0.76,-29.72,6.35,-31.43,-38.24,25.18,5.15
-0.76,0.13,0.76,-29.72,6.35,-31.43,-38.24,25.18,5.15
-0.70,0.09,0.69,-20.81,12.33,-30.64,-38.24,25.18,5.15
-0.70,0.09,0.69,-20.81,12.33,-30.64,-38.24,25.18,5.15
-0.72,0.13,0.65,-13.18,13.67,-27.83,-38.24,25.18,5.15
-0.72,0.13,0.65,-13.92,8.48,-26.73,-38.24,25.18,5.15
-0.72,0.17,0.67,-13.92,8.48,-26.73,-38.24,25.18,5.15
-0.70,0.17,0.65,-10.31,3.85,-27.71,-38.24,25.18,5.15
-0.70,0.17,0.65,-10.31,3.85,-27.71,-38.24,25.18,5.15
-0.67,0.17,0.70,-5.43,-0.18,-28.75,-38.24,25.18,5.15
-0.67,0.17,0.70,-5.43,-0.18,-28.75,-38.24,23.32,4.41
-0.66,0.14,0.70,-3.48,-1.40,-30.40,-37.96,23.32,4.41
-0.66,0.14,0.71,-2.75,-0.79,-29.85,-37.96,23.32,4.41
-0.67,0.19,0.71,-2.75,-0.79,-29.85,-37.96,23.32,4.41
-0.68,0.17,0.76,-3.23,-1.77,-32.04,-37.96,23.32,4.41
-0.68,0.17,0.76,-3.23,-1.77,-32.04,-37.96,23.32,4.41
-0.72,0.31,0.65,0.55,1.71,-31.31,-37.96,23.32,4.41
-0.72,0.31,0.65,0.55,1.71,-31.31,-37.96,23.32,4.41
-0.70,0.35,0.61,-6.71,0.06,-34.06,-37.96,23.32,4.41
-0.65,0.05,0.75,-13.49,-8.54,-42.79,-37.96,23.32,4.41
-0.65,0.05,0.75,-13.49,-8.54,-42.79,-37.96,23.32,4.41
-0.64,-0.01,0.71,0.92,-7.45,-37.96,-37.50,22.22,6.30
-0.64,-0.01,0.71,0.92,-7.45,-37.96,-37.50,22.22,6.30
-0.62,0.04,0.70,13.18,-8.24,-24.60,-37.50,22.22,6.30
-0.62,0.04,0.70,20.39,-9.28,-16.72,-37.50,22.22,6.30
-0.61,0.08,0.70,20.39,-9.28,-16.72,-37.50,22.22,6.30
-0.62,0.13,0.72,23.01,-8.54,-12.45,-37.50,22.22,6.30
-0.62,0.13,0.72,23.01,-8.54,-12.45,-37.50,22.22,6.30
-0.62,0.12,0.76,19.90,-5.92,-10.50,-37.50,22.22,6.30
-0.62,0.12,0.76,19.90,-0.55,-7.51,-37.50,22.22,6.30
-0.72,0.21,0.75,19.23,-0.55,-7.51,-37.50,22.22,6.30
-0.74,0.23,0.78,18.62,3.11,-6.23,-37.71,21.45,6.31
-0.74,0.23,0.78,18.62,3.11,-6.23,-37.71,21.45,6.31
-0.74,0.21,0.76,18.86,8.42,-7.26,-37.71,21.45,6.31
-0.74,0.21,0.76,18.86,8.42,-7.26,-37.71,21.45,6.31
-0.73,0.27,0.80,16.97,12.21,-8.12,-37.71,21.45,6.31
-0.77,0.34,0.76,13.61,15.38,-10.44,-37.71,21.45,6.31
-0.77,0.34,0.76,13.61,15.38,-10.44,-37.71,21.45,6.31
-0.77,0.36,0.70,6.71,17.70,-15.44,-37.71,21.45,6.31
-0.77,0.36,0.70,6.71,17.70,-15.44,-37.71,21.45,6.31
-0.68,0.29,0.77,4.09,15.93,-22.22,-37.71,21.45,6.31
-0.68,0.29,0.76,6.29,20.26,-27.77,-37.84,21.06,5.22
-1.00,0.10,0.76,6.29,20.26,-27.77,-37.84,21.06,5.22
-0.75,0.28,0.68,2.50,24.41,-21.12,-37.84,21.06,5.22
-0.75,0.28,0.68,2.50,24.41,-21.12,-37.84,21.06,5.22
-0.64,0.33,0.66,3.66,22.64,-22.58,-37.84,21.06,5.22
-0.64,0.33,0.66,4.52,22.52,-33.57,-37.84,21.06,5.22
-0.70,0.23,0.64,4.52,22.52,-33.57,-37.84,21.06,5.22
-0.66,0.14,0.64,8.12,22.22,-37.29,-37.84,21.06,5.22
-0.66,0.14,0.64,8.12,22.22,-37.29,-37.84,21.06,5.22
-0.66,0.13,0.64,9.95,19.71,-34.97,-37.84,21.06,5.22
-0.66,0.13,0.64,9.95,19.71,-32.23,-36.25,20.15,3.98
-0.63,0.11,0.70,11.23,17.15,-32.23,-36.25,20.15,3.98
-0.61,0.09,0.72,15.56,17.88,-29.79,-36.25,20.15,3.98
-0.61,0.09,0.72,15.56,17.88,-29.79,-36.25,20.15,3.98
-0.59,0.09,0.68,18.74,21.18,-26.67,-36.25,20.15,3.98
-0.59,0.09,0.68,18.74,21.18,-26.67,-36.25,20.15,3.98
-0.59,0.07,0.71,21.61,19.90,-22.71,-36.25,20.15,3.98
-0.59,0.10,0.70,25.15,18.74,-16.78,-36.25,20.15,3.98
-0.61,0.10,0.70,25.15,18.74,-16.78,-36.25,20.15,3.98
-0.65,0.15,0.69,26.79,17.46,-8.67,-36.25,20.15,3.98
-0.65,0.15,0.69,26.79,17.46,-8.67,-35.44,19.60,4.13
-0.63,0.14,0.65,24.17,14.77,-2.81,-35.44,19.60,4.13
-0.63,0.14,0.65,24.60,10.93,2.87,-35.44,19.60,4.13
-0.59,0.14,0.62,24.60,10.93,2.87,-35.44,19.60,4.13
-0.60,0.16,0.69,27.10,5.74,6.77,-35.44,19.60,4.13
-0.60,0.16,0.69,27.10,5.74,6.77,-35.44,19.60,4.13
-0.59,0.16,0.81,26.31,2.81,8.30,-35.44,19.60,4.13
-0.59,0.16,0.81,26.31,2.81,8.91,-35.44,19.60,4.13
-0.61,0.20,0.77,30.03,7.69,8.91,-35.44,19.60,4.13
-0.63,0.27,0.73,32.41,12.39,8.61,-35.44,19.60,4.13
-0.63,0.27,0.73,32.41,12.39,8.61,-36.22,20.40,2.09
-0.66,0.29,0.73,27.53,12.08,5.43,-36.22,20.40,2.09
-0.66,0.29,0.73,27.53,12.08,5.43,-36.22,20.40,2.09
-0.67,0.29,0.71,20.02,11.23,1.46,-36.22,20.40,2.09
-0.61,0.11,0.73,10.74,8.91,-2.44,-36.22,20.40,2.09
-0.62,0.11,0.73,10.74,8.91,-2.44,-36.22,20.40,2.09
-0.60,-0.03,0.69,15.20,8.30,0.06,-36.22,20.40,2.09
-0.60,-0.03,0.69,15.20,8.30,0.06,-36.22,20.40,2.09
-0.62,0.03,0.71,22.77,6.23,12.27,-36.22,20.40,2.09
-0.62,0.03,0.71,21.97,3.36,23.07,-36.22,20.40,2.09
-0.59,0.05,0.77,21.97,3.36,23.07,-36.11,20.76,3.06
-0.61,0.13,0.76,24.41,4.09,30.52,-36.11,20.76,3.06
-0.61,0.13,0.76,24.41,4.09,30.52,-36.11,20.76,3.06
-0.64,0.14,0.80,24.72,5.19,33.87,-36.11,20.76,3.06
-0.64,0.14,0.80,24.72,8.85,36.44,-36.11,20.76,3.06
-0.64,0.09,0.80,22.77,8.85,36.44,-36.11,20.76,3.06
-0.61,0.07,0.78,18.68,12.33,40.95,-36.11,20.76,3.06
-0.61,0.07,0.78,18.68,12.33,40.95,-36.11,20.76,3.06
-0.61,0.01,0.77,15.44,12.70,45.96,-36.11,20.76,3.06
-0.61,0.01,0.77,15.44,12.70,45.96,-36.11,20.76,3.06
-0.62,0.05,0.77,15.38,10.68,52.73,-36.36,22.60,1.37
-0.62,0.08,0.74,15.44,8.91,60.18,-36.36,22.60,1.37
-0.62,0.08,0.74,15.44,8.91,60.18,-36.36,22.60,1.37
-0.60,0.15,0.67,18.80,5.55,64.03,-36.36,22.60,1.37
-0.60,0.15,0.67,18.80,5.55,64.03,-36.36,22.60,1.37
-0.61,0.20,0.70,23.93,-1.40,62.87,-36.36,22.60,1.37
-0.61,0.20,0.83,16.72,-7.63,54.44,-36.36,22.60,1.37
-0.60,0.18,0.82,16.72,-7.63,54.44,-36.36,22.60,1.37
-0.64,0.01,0.86,5.13,-6.65,43.95,-36.36,22.60,1.37
-0.64,0.01,0.86,5.13,-6.65,43.95,-36.36,22.60,1.37
-0.62,0.06,0.89,4.03,7.20,56.70,-37.51,25.40,1.03
-0.62,0.06,0.89,-5.49,28.63,69.76,-37.51,25.40,1.03
-0.68,-0.20,0.91,-5.49,28.63,69.76,-37.51,25.40,1.03
-0.63,0.07,0.92,-0.67,32.78,91.13,-37.51,25.40,1.03
-0.63,0.07,0.92,-0.67,32.78,91.13,-37.51,25.40,1.03
-0.73,0.12,0.57,12.45,39.25,108.09,-37.51,25.40,1.03
-0.73,0.12,0.57,12.45,39.25,108.09,-37.51,25.40,1.03
-0.66,0.20,0.69,24.17,10.62,106.87,-37.51,25.40,1.03
-0.66,0.15,0.85,20.51,-17.64,90.21,-37.51,25.40,1.03
-0.66,0.15,0.85,20.51,-17.64,90.21,-37.51,25.40,-0.20
-0.67,-0.01,0.92,14.28,-12.21,80.14,-37.67,29.82,-0.20
-0.67,-0.01,0.92,14.28,-12.21,80.14,-37.67,29.82,-0.20
-0.61,-0.09,0.76,19.29,-3.11,78.98,-37.67,29.82,-0.20
-0.61,-0.09,0.73,26.37,-0.98,81.73,-37.67,29.82,-0.20
-0.55,-0.08,0.73,26.37,-0.98,81.73,-37.67,29.82,-0.20
-0.55,-0.01,0.70,31.92,-4.58,80.93,-37.67,29.82,-0.20
-0.55,-0.01,0.70,31.92,-4.58,80.93,-37.67,29.82,-0.20
-0.55,0.03,0.63,29.79,-8.91,73.49,-37.67,29.82,-0.20
-0.55,0.03,0.63,24.84,-14.77,65.06,-37.67,29.82,-0.20
-0.54,0.02,0.63,24.84,-14.77,65.06,-37.67,32.95,0.44
-0.54,-0.13,0.68,18.86,-20.63,58.72,-38.51,34.11,0.44
-0.54,-0.13,0.68,18.86,-20.63,58.72,-38.51,34.11,0.44
-0.57,-0.28,0.71,19.78,-21.42,61.40,-38.51,34.11,0.44
-0.57,-0.28,0.71,19.78,-21.42,75.44,-38.51,34.11,0.44
-0.60,-0.27,0.73,28.75,-20.20,75.44,-38.51,34.11,0.44
-0.63,-0.20,0.68,37.90,-19.41,91.19,-38.51,34.11,0.44
-0.63,-0.20,0.68,37.90,-19.41,91.19,-38.51,34.11,0.44
-0.66,-0.12,0.66,45.96,-19.78,102.23,-38.51,34.11,0.44
-0.66,-0.12,0.66,45.96,-19.78,102.23,-38.51,34.11,0.44
-0.66,0.02,0.71,49.50,-22.16,105.22,-38.51,34.11,0.44
-0.66,0.02,0.74,42.91,-25.70,97.35,-38.42,38.18,1.60
-0.64,0.01,0.74,42.91,-25.70,97.35,-38.42,38.18,1.60
-0.70,-0.04,0.71,30.03,-25.94,83.13,-38.42,38.18,1.60
