xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.52,-0.50,0.74,-0.24,-87.71,-89.60,12.98,56.86,-28.58
-0.52,-0.51,0.76,-1.71,-90.64,-87.65,12.98,56.86,-28.58
-0.52,-0.51,0.76,-1.71,-90.64,-87.65,12.98,56.86,-28.58
-0.52,-0.50,0.78,-2.50,-91.98,-83.19,12.98,56.86,-28.58
-0.52,-0.50,0.78,-2.50,-91.98,-83.19,12.98,56.86,-28.58
-0.50,-0.48,0.80,-1.16,-91.25,-77.94,12.98,56.86,-28.58
-0.50,-0.48,0.80,0.79,-89.17,-75.20,12.98,56.86,-28.58
-0.51,-0.46,0.81,0.79,-89.17,-75.20,7.95,57.24,-29.52
-0.53,-0.45,0.80,2.81,-85.82,-73.85,7.95,57.24,-29.52
-0.53,-0.45,0.80,2.81,-85.82,-73.85,7.95,57.24,-29.52
-0.61,-0.46,0.80,2.93,-83.19,-72.51,7.95,57.24,-29.52
-0.61,-0.46,0.80,3.36,-80.69,-70.01,7.95,57.24,-29.52
-0.66,-0.46,0.79,3.36,-80.69,-70.01,7.95,57.24,-29.52
-0.66,-0.42,0.80,4.09,-78.92,-64.88,7.95,57.24,-29.52
-0.66,-0.42,0.80,4.09,-78.92,-64.88,7.95,57.24,-29.52
-0.64,-0.39,0.82,2.69,-77.27,-61.71,7.95,57.24,-29.52
-0.64,-0.39,0.82,2.69,-77.27,-61.71,7.95,57.24,-29.52
-0.65,-0.36,0.83,1.71,-73.43,-60.36,3.99,57.85,-31.16
-0.63,-0.34,0.84,1.10,-68.24,-58.65,3.99,57.85,-31.16
-0.63,-0.34,0.84,1.10,-68.24,-58.65,3.99,57.85,-31.16
-0.61,-0.31,0.84,1.65,-60.73,-57.13,3.99,57.85,-31.16
-0.61,-0.31,0.84,1.65,-60.73,-57.13,3.99,57.85,-31.16
-0.62,-0.30,0.85,2.38,-51.51,-56.88,3.99,57.85,-31.16
-0.62,-0.30,0.83,5.19,-40.47,-54.57,3.99,57.85,-31.16
-0.60,-0.28,0.83,5.19,-40.47,-54.57,3.99,57.85,-31.16
-0.60,-0.25,0.80,8.54,-29.48,-52.43,3.99,57.85,-31.16
-0.60,-0.25,0.80,8.54,-29.48,-52.43,3.99,57.85,-31.16
-0.62,-0.24,0.75,10.25,-19.90,-53.77,0.89,58.62,-30.19
-0.62,-0.24,0.75,9.70,-13.37,-55.42,0.89,58.62,-30.19
-0.67,-0.26,0.71,9.70,-13.37,-55.42,0.89,58.62,-30.19
-0.71,-0.26,0.65,11.78,-7.45,-55.42,0.89,58.62,-30.19
-0.71,-0.26,0.65,11.78,-7.45,-55.42,0.89,58.62,-30.19
-0.67,-0.24,0.61,14.10,-4.58,-54.50,0.89,58.62,-30.19
-0.67,-0.24,0.61,14.10,-4.58,-54.75,0.89,58.62,-30.19
-0.64,-0.22,0.58,13.12,-4.52,-54.75,0.89,58.62,-30.19
-0.70,-0.23,0.52,15.32,-3.85,-57.31,0.89,58.62,-30.19
-0.70,-0.23,0.52,15.32,-3.85,-57.31,0.89,58.62,-30.19
-0.73,-0.27,0.51,11.41,-9.46,-62.13,-1.75,58.34,-30.99
-0.73,-0.27,0.51,11.41,-9.46,-62.13,-1.75,58.34,-30.99
-0.73,-0.29,0.53,7.14,-17.40,-63.54,-1.75,58.34,-30.99
-0.73,-0.29,0.52,8.91,-20.94,-61.22,-1.75,58.34,-30.99
-0.70,-0.29,0.52,8.91,-20.94,-61.22,-1.75,58.34,-30.99
-0.67,-0.29,0.54,9.03,-23.93,-57.92,-1.75,58.34,-30.99
-0.67,-0.29,0.54,9.03,-23.93,-57.92,-1.75,58.34,-30.99
-0.64,-0.29,0.56,9.70,-24.90,-52.73,-1.75,58.34,-30.99
-0.64,-0.29,0.56,13.18,-22.58,-44.62,-1.75,58.34,-30.99
-0.65,-0.27,0.56,13.18,-22.58,-44.62,-1.75,58.34,-30.99
-0.66,-0.24,0.54,18.01,-18.98,-35.95,-4.15,57.92,-31.96
-0.66,-0.24,0.54,18.01,-18.98,-35.95,-4.15,57.92,-31.96
-0.63,-0.18,0.53,22.64,-16.17,-27.28,-4.15,57.92,-31.96
-0.63,-0.18,0.53,22.64,-0.55,-22.46,-4.15,57.92,-31.96
-0.64,-0.13,0.49,28.02,-12.70,-22.46,-4.15,57.92,-31.96
-0.65,-0.09,0.47,29.54,-12.57,-23.68,-4.15,57.92,-31.96
-0.65,-0.09,0.47,29.54,-12.57,-23.68,-4.15,57.92,-31.96
-0.66,-0.06,0.43,32.23,-14.95,-27.47,-4.15,57.92,-31.96
-0.66,-0.06,0.43,32.23,-14.95,-27.47,-4.15,57.92,-31.96
-0.69,-0.06,0.40,33.87,-20.08,-35.22,-4.15,57.92,-31.96
-0.75,-0.08,0.38,32.96,-28.56,-46.20,-5.71,58.35,-30.62
-0.74,-0.08,0.38,32.96,-28.56,-46.20,-5.71,58.35,-30.62
-0.75,-0.13,0.39,29.72,-41.50,-57.56,-5.71,58.35,-30.62
-0.75,-0.13,0.39,29.72,-41.50,-57.56,-5.71,58.35,-30.62
-0.75,-0.19,0.43,24.66,-55.18,-67.50,-5.71,58.35,-30.62
-0.75,-0.19,0.43,23.19,-63.66,-72.51,-5.71,58.35,-30.62
-0.79,-0.27,0.46,23.19,-63.66,-72.51,-5.71,58.35,-30.62
-0.77,-0.31,0.51,22.83,-69.58,-69.64,-5.71,58.35,-30.62
-0.77,-0.31,0.51,22.83,-69.58,-69.64,-5.71,58.35,-30.62
-0.75,-0.32,0.55,24.60,-71.35,-60.79,-5.71,58.35,-30.62
-0.75,-0.32,0.55,24.60,-69.46,-51.51,-8.76,58.42,-30.42
-0.73,-0.31,0.59,26.31,-69.46,-51.51,-8.76,58.42,-30.42
-0.71,-0.29,0.61,27.83,-65.06,-43.21,-8.76,58.42,-30.42
-0.71,-0.29,0.61,27.83,-65.06,-43.21,-8.76,58.42,-30.42
-0.68,-0.26,0.62,29.48,-58.96,-37.54,-8.76,58.42,-30.42
-0.68,-0.26,0.62,29.48,-58.96,-37.54,-8.76,58.42,-30.42
-0.68,-0.23,0.61,29.97,-52.67,-33.94,-8.76,58.42,-30.42
-0.71,-0.24,0.58,30.76,-46.57,-34.12,-8.76,58.42,-30.42
-0.71,-0.24,0.58,30.76,-46.57,-34.12,-8.76,58.42,-30.42
-0.75,-0.25,0.56,28.26,-44.25,-36.07,-8.76,58.42,-30.42
-0.75,-0.25,0.56,28.26,-44.25,-36.07,-10.89,58.97,-29.10
-0.81,-0.29,0.53,26.98,-43.15,-39.49,-10.89,58.97,-29.10
-0.81,-0.29,0.50,24.66,-45.23,-42.30,-10.89,58.97,-29.10
-0.89,-0.35,0.52,24.66,-45.23,-42.30,-10.89,58.97,-29.10
-0.94,-0.40,0.53,22.89,-48.65,-41.50,-10.89,58.97,-29.10
-0.94,-0.40,0.53,22.89,-48.65,-41.50,-10.89,58.97,-29.10
-0.92,-0.41,0.57,19.10,-52.49,-34.97,-10.89,58.97,-29.10
-0.92,-0.41,0.57,19.10,-51.94,-24.84,-10.89,58.97,-29.10
-0.87,-0.39,0.61,18.49,-51.94,-24.84,-10.89,58.97,-29.10
-0.85,-0.36,0.65,17.94,-47.85,-15.26,-10.89,58.97,-29.10
-0.85,-0.36,0.65,17.94,-47.85,-15.26,-12.49,58.81,-28.63
-0.85,-0.34,0.67,17.52,-41.14,-7.39,-12.49,58.81,-28.63
-0.85,-0.34,0.67,17.52,-41.14,-7.39,-12.49,58.81,-28.63
-0.81,-0.29,0.69,16.85,-33.51,-0.92,-12.49,58.81,-28.63
-0.78,-0.26,0.71,14.95,-24.23,2.44,-12.49,58.81,-28.63
-0.78,-0.26,0.71,14.95,-24.23,2.44,-12.49,58.81,-28.63
-0.78,-0.23,0.69,15.44,-12.51,4.03,-12.49,58.81,-28.63
-0.78,-0.23,0.69,15.44,-12.51,4.03,-12.49,58.81,-28.63
-0.78,-0.22,0.66,16.24,-1.83,3.17,-12.49,58.81,-28.63
-0.78,-0.22,0.63,14.16,5.62,-0.18,-12.49,58.81,-28.63
-0.80,-0.23,0.63,14.16,5.62,-0.18,-12.34,59.40,-28.69
-0.83,-0.27,0.59,11.96,10.56,-4.39,-12.34,59.40,-28.69
-0.83,-0.27,0.59,11.96,10.56,-4.39,-12.34,59.40,-28.69
-0.85,-0.31,0.56,9.28,13.49,-6.71,-12.34,59.40,-28.69
-0.85,-0.31,0.56,8.79,16.24,-6.23,-12.34,59.40,-28.69
-0.88,-0.34,0.53,8.79,16.24,-6.23,-12.34,59.40,-28.69
-0.89,-0.36,0.50,7.87,16.72,-3.85,-12.34,59.40,-28.69
-0.89,-0.36,0.50,7.87,16.72,-3.85,-12.34,59.40,-28.69
-0.86,-0.36,0.50,5.43,15.38,-0.18,-12.34,59.40,-28.69
-0.86,-0.36,0.50,5.43,15.38,4.58,-12.34,59.40,-28.69
-0.84,-0.34,0.49,6.16,16.24,4.58,-12.18,59.41,-29.32
-0.83,-0.36,0.37,5.25,16.17,7.45,-12.18,59.41,-29.32
-0.83,-0.36,0.37,5.25,16.17,7.45,-12.18,59.41,-29.32
-1.51,-0.84,-2.13,100.71,54.02,13.37,-12.18,59.41,-29.32
-1.51,-0.59,-0.90,1.71,-191.04,47.12,-12.18,59.41,-29.32
-1.12,-0.59,-0.90,1.71,-191.04,47.12,-12.18,59.41,-29.32
-0.94,0.04,-0.34,55.54,-265.93,84.96,-12.18,59.41,-29.32
-0.94,0.04,-0.34,55.54,-265.93,84.96,-12.18,59.41,-29.32
-1.10,0.31,0.01,97.66,-276.43,72.69,-12.71,61.43,-25.59
-1.10,0.31,0.01,92.53,-292.91,28.14,-12.71,61.43,-25.59
-1.49,0.20,0.47,92.53,-292.91,28.14,-12.71,61.43,-25.59
-1.67,0.04,0.88,77.27,-295.10,-3.91,-12.71,61.43,-25.59
-1.67,0.04,0.88,77.27,-295.10,-3.91,-12.71,61.43,-25.59
-1.57,0.00,1.21,70.92,-275.09,-19.53,-12.71,61.43,-25.59
-1.57,0.00,1.21,70.92,-243.84,-36.01,-12.71,61.43,-25.59
-1.39,-0.01,1.51,61.28,-244.51,-36.01,-12.71,61.43,-25.59
-0.28,-0.96,1.83,42.97,-194.76,-63.90,-12.71,61.43,-25.59
-0.28,-0.96,1.83,42.97,-194.76,-63.90,-12.71,61.43,-25.59
-1.09,-1.88,2.41,-142.40,-179.32,-126.53,-17.75,62.40,-23.57
-1.09,-1.88,2.41,-142.40,-179.32,-126.53,-17.75,62.40,-23.57
-1.15,-1.59,1.13,-57.43,-18.86,-21.30,-17.75,62.40,-23.57
-0.93,-0.51,-0.04,54.57,82.76,106.14,-17.75,62.40,-23.57
-0.93,-0.51,-0.04,54.57,82.76,106.14,-17.75,62.40,-23.57
-0.94,0.10,-0.36,59.33,69.64,126.16,-17.75,62.40,-23.57
-0.94,0.10,-0.36,59.33,69.64,126.16,-17.75,62.40,-23.57
-0.83,0.32,-0.25,15.20,12.88,93.57,-17.75,62.40,-23.57
-0.83,0.32,-0.25,-2.38,-16.54,50.60,-17.75,62.40,-23.57
-0.89,0.22,-0.21,-2.38,-16.54,50.60,-17.75,62.40,-23.57
-0.92,0.07,-0.38,2.38,-27.40,22.64,-14.58,63.53,-22.25
-0.92,0.07,-0.38,2.38,-27.40,22.64,-14.58,63.53,-22.25
-0.89,-0.14,-0.38,12.82,-47.30,7.39,-14.58,63.53,-22.25
-0.89,-0.14,-0.38,12.82,-75.93,-3.30,-14.58,63.53,-22.25
-1.02,-0.40,-0.18,12.39,-75.93,-3.30,-14.58,63.53,-22.25
-1.08,-0.59,0.14,3.66,-98.51,0.12,-14.58,63.53,-22.25
-1.08,-0.59,0.14,3.66,-98.51,0.12,-14.58,63.53,-22.25
-1.22,-0.56,0.38,4.33,-104.19,17.40,-14.58,63.53,-22.25
-1.22,-0.56,0.38,4.33,-104.19,17.40,-14.58,63.53,-22.25
-1.20,-0.26,0.47,25.21,-91.86,41.50,-14.58,63.53,-22.25
-1.07,0.09,0.40,34.55,-74.77,49.74,-14.39,64.25,-21.68
-1.07,0.09,0.40,34.55,-74.77,49.74,-14.39,64.25,-21.68
-1.07,0.21,0.24,24.72,-59.57,31.80,-14.39,64.25,-21.68
-1.07,0.21,0.24,24.72,-59.57,31.80,-14.39,64.25,-21.68
-1.13,0.22,0.13,13.43,-51.39,2.87,-14.39,64.25,-21.68
-1.13,0.22,0.13,8.00,-48.52,-21.97,-14.39,64.25,-21.68
-1.08,0.17,0.14,8.00,-48.52,-21.97,-14.39,64.25,-21.68
-1.25,-0.04,0.39,6.35,-49.44,-47.24,-14.39,64.25,-21.68
-1.25,-0.04,0.39,6.35,-49.44,-47.24,-14.39,64.25,-21.68
-1.37,0.01,0.75,26.18,-39.86,-57.56,-14.39,64.25,-21.68
-1.37,0.01,0.75,73.06,-2.99,-53.53,-16.05,63.73,-18.46
-1.39,0.59,0.99,77.33,-2.99,-53.53,-16.05,63.73,-18.46
-0.25,-1.69,-0.53,122.68,52.37,-78.19,-16.05,63.73,-18.46
-0.25,-1.69,-0.53,122.68,52.37,-78.19,-16.05,63.73,-18.46
-0.36,-3.37,-3.07,142.70,112.24,-80.02,-16.05,63.73,-18.46
-0.36,-3.37,-3.07,142.70,112.24,91.86,-16.05,63.73,-18.46
-1.14,-0.69,-0.37,102.54,-63.29,79.65,-16.05,63.73,-18.46
-0.91,0.39,1.38,8.24,-207.40,123.47,-16.05,63.73,-18.46
-0.91,0.39,1.38,8.24,-207.40,123.47,-16.05,63.73,-18.46
-1.00,-0.54,0.23,61.58,-90.45,68.24,-16.05,63.73,-18.46
-1.00,-0.54,0.23,61.58,-90.45,68.24,-14.55,66.14,-12.39
-0.93,-0.62,-0.51,181.76,-38.64,68.66,-14.55,66.14,-12.39
-0.93,-0.62,-0.00,177.00,-95.28,77.15,-14.55,66.14,-12.39
-0.93,-0.47,-0.00,177.00,-95.28,77.15,-14.55,66.14,-12.39
-0.92,-0.60,0.14,119.26,-120.91,62.81,-14.55,66.14,-12.39
-0.92,-0.60,0.14,119.26,-120.91,62.81,-14.55,66.14,-12.39
-0.87,-0.37,-0.20,127.32,-105.77,66.22,-14.55,66.14,-12.39
-0.87,-0.37,-0.20,113.77,-104.74,60.49,-14.55,66.14,-12.39
-0.88,-0.25,-0.24,113.77,-104.74,60.49,-14.55,66.14,-12.39
-0.86,-0.35,-0.08,79.47,-108.52,40.04,-14.55,66.14,-12.39
-0.86,-0.35,-0.08,79.47,-108.52,40.04,-12.77,66.11,-8.17
-0.85,-0.27,-0.16,58.84,-98.45,30.76,-12.77,66.11,-8.17
-0.85,-0.27,-0.16,58.84,-98.45,21.48,-12.77,66.11,-8.17
-0.86,-0.19,-0.13,31.07,-93.75,21.48,-12.77,66.11,-8.17
-0.87,-0.30,-0.12,7.57,-93.20,5.49,-12.77,66.11,-8.17
-0.87,-0.30,-0.12,7.57,-93.20,5.49,-12.77,66.11,-8.17
-0.85,-0.30,-0.13,-3.36,-90.09,-2.08,-12.77,66.11,-8.17
-0.85,-0.30,-0.13,-3.36,-90.09,-2.08,-12.77,66.11,-8.17
-0.87,-0.33,-0.17,-10.80,-86.24,-2.99,-12.77,66.11,-8.17
-0.87,-0.46,-0.18,-16.91,-84.78,-4.76,-12.77,66.11,-8.17
-0.95,-0.45,-0.18,-16.91,-84.78,-4.76,-12.04,66.33,-6.93
-1.08,-0.43,0.08,-45.72,-84.11,-3.42,-12.04,66.33,-6.93
-1.08,-0.43,0.08,-45.72,-84.11,-3.42,-12.04,66.33,-6.93
-1.05,-0.43,0.08,-44.19,-70.31,0.49,-12.04,66.33,-6.93
-1.05,-0.43,0.08,-25.70,-50.54,2.50,-12.04,66.33,-6.93
-1.00,-0.34,0.04,-25.70,-50.54,2.50,-12.04,66.33,-6.93
-0.95,-0.26,-0.03,-29.85,-37.48,-0.98,-12.04,66.33,-6.93
-0.95,-0.26,-0.03,-29.85,-37.48,-0.98,-12.04,66.33,-6.93
-0.91,-0.38,-0.35,-7.26,-24.78,-5.68,-12.04,66.33,-6.93
-0.91,-0.38,-0.35,-7.26,-24.78,-2.50,-12.04,66.33,-6.93
-0.82,-0.28,-0.73,53.16,-21.73,-2.50,-10.64,66.06,-7.52
-0.89,-0.28,-0.45,33.75,-48.16,-4.52,-10.64,66.06,-7.52
-0.89,-0.28,-0.45,33.75,-48.16,-4.52,-10.64,66.06,-7.52
-0.91,-0.37,-0.22,24.96,-73.18,-12.94,-10.64,66.06,-7.52
-0.91,-0.37,-0.22,24.96,-73.18,-12.94,-10.64,66.06,-7.52
-1.04,-0.34,-0.22,34.91,-71.96,-11.35,-10.64,66.06,-7.52
-0.95,-0.27,-0.17,44.37,-69.82,-11.29,-10.64,66.06,-7.52
-0.95,-0.27,-0.17,44.37,-69.82,-11.29,-10.64,66.06,-7.52
-0.90,-0.35,-0.14,54.50,-63.90,-15.56,-10.64,66.06,-7.52
-0.90,-0.35,-0.14,54.50,-63.90,-15.56,-10.64,66.06,-7.52
-1.04,-0.47,-0.23,58.72,-56.76,-20.20,-11.16,65.64,-5.52
-1.04,-0.47,-0.23,59.08,-56.40,-18.86,-11.16,65.64,-5.52
-0.81,-0.51,-0.42,59.08,-56.40,-18.86,-11.16,65.64,-5.52
-0.81,-0.38,-0.25,67.87,-64.39,-5.86,-11.16,65.64,-5.52
-0.81,-0.38,-0.25,67.87,-64.39,-5.86,-11.16,65.64,-5.52
-0.82,-0.25,-0.36,63.17,-53.22,0.00,-11.16,65.64,-5.52
-0.82,-0.25,-0.36,63.17,-37.60,-0.24,-11.16,65.64,-5.52
-0.82,-0.23,-0.52,60.97,-41.38,-0.24,-11.16,65.64,-5.52
-0.81,-0.25,-0.54,55.91,-48.58,-6.96,-11.16,65.64,-5.52
-0.81,-0.25,-0.54,55.91,-48.58,-6.96,-11.16,65.64,-5.52
-0.81,-0.34,-0.52,44.98,-57.92,-13.79,-10.66,64.78,-3.10
-0.81,-0.34,-0.52,44.98,-57.92,-13.79,-10.66,64.78,-3.10
-0.79,-0.31,-0.56,32.84,-62.01,-11.66,-10.66,64.78,-3.10
-0.79,-0.31,-0.56,22.71,-69.64,-11.17,-10.66,64.78,-3.10
-0.77,-0.32,-0.60,22.71,-69.64,-11.17,-10.66,64.78,-3.10
-0.78,-0.29,-0.57,15.56,-79.77,-11.60,-10.66,64.78,-3.10
-0.78,-0.29,-0.57,15.56,-79.77,-11.60,-10.66,64.78,-3.10
-0.80,-0.33,-0.58,11.11,-87.46,-11.72,-10.66,64.78,-3.10
-0.80,-0.33,-0.58,11.11,-87.46,-11.72,-10.66,64.78,-3.10
-0.82,-0.40,-0.59,8.36,-95.03,-10.93,-10.66,64.78,-3.10
-0.86,-0.43,-0.59,6.90,-105.10,-6.77,-9.83,64.89,-1.67
-0.86,-0.43,-0.59,6.90,-105.10,-6.77,-9.83,64.89,-1.67
-0.87,-0.45,-0.56,3.05,-115.42,0.37,-9.83,64.89,-1.67
-0.87,-0.45,-0.56,3.05,-115.42,0.37,-9.83,64.89,-1.67
-1.02,-0.44,-0.55,-2.69,-122.19,10.31,-9.83,64.89,-1.67
-1.02,-0.44,-0.55,3.11,-128.66,27.89,-9.83,64.89,-1.67
-0.88,-0.52,-0.37,3.11,-128.66,27.89,-9.83,64.89,-1.67
-0.81,-0.33,-0.64,37.90,-122.92,46.45,-9.83,64.89,-1.67
-0.81,-0.33,-0.64,37.90,-122.92,46.45,-9.83,64.89,-1.67
-0.76,-0.12,-0.65,38.02,-123.78,56.03,-9.83,64.89,-1.67
-0.76,-0.12,-0.65,38.02,-123.78,56.03,-6.81,64.77,1.33
-0.70,-0.12,-0.54,25.57,-127.69,46.45,-6.81,64.77,1.33
-0.70,-0.12,-0.54,27.65,-119.63,36.56,-6.81,64.77,1.33
-0.63,-0.17,-0.55,27.65,-119.63,36.56,-6.81,64.77,1.33
-0.61,-0.18,-0.67,28.50,-101.38,31.56,-6.81,64.77,1.33
-0.61,-0.18,-0.67,28.50,-101.38,31.56,-6.81,64.77,1.33
-0.62,-0.18,-0.76,19.53,-90.76,29.42,-6.81,64.77,1.33
-0.62,-0.18,-0.76,7.87,-88.44,27.16,-6.81,64.77,1.33
-0.65,-0.18,-0.81,7.87,-88.44,27.16,-6.81,64.77,1.33
-0.63,-0.22,-0.80,-1.22,-87.34,24.05,-6.81,64.77,1.33
-0.63,-0.22,-0.80,-1.22,-87.34,24.05,-3.74,65.14,1.01
-0.70,-0.31,-0.75,-5.37,-81.30,21.24,-3.74,65.14,1.01
-0.70,-0.31,-0.75,-5.37,-81.30,21.24,-3.74,65.14,1.01
-0.75,-0.39,-0.87,0.98,-67.08,23.13,-3.74,65.14,1.01
-0.75,-0.33,-1.03,-0.67,-59.08,26.79,-3.74,65.14,1.01
-0.71,-0.31,-1.03,-0.67,-59.08,26.79,-3.74,65.14,1.01
