xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.62,0.20,0.71,-41.75,-47.49,19.78,-32.71,14.15,5.26
-0.62,0.20,0.71,-41.75,-43.76,16.05,-32.71,14.15,5.26
-0.66,0.18,0.71,-38.57,-43.76,16.05,-32.90,14.39,8.12
-0.69,0.17,0.70,-35.40,-39.25,14.10,-32.90,14.39,8.12
-0.69,0.17,0.70,-35.40,-39.25,14.10,-32.90,14.39,8.12
-0.71,0.17,0.70,-33.69,-34.42,13.79,-32.90,14.39,8.12
-0.71,0.17,0.70,-33.69,-34.42,13.79,-32.90,14.39,8.12
-0.68,0.19,0.69,-31.25,-29.30,13.18,-32.90,14.39,8.12
-0.68,0.19,0.69,-29.48,-23.86,11.72,-32.90,14.39,8.12
-0.70,0.18,0.68,-29.48,-23.86,11.72,-32.90,14.39,8.12
-0.73,0.16,0.66,-28.56,-19.10,10.62,-32.90,14.39,8.12
-0.73,0.16,0.66,-28.56,-19.10,10.62,-32.90,14.39,8.12
-0.52,-0.09,0.68,-29.85,-15.75,9.95,-33.76,15.14,9.69
-0.52,-0.09,0.68,-29.85,-15.75,9.95,-33.76,15.14,9.69
-0.64,-0.44,0.93,-48.77,-16.17,11.96,-33.76,15.14,9.69
-0.64,-0.44,0.96,-50.60,-4.39,38.09,-33.76,15.14,9.69
-0.80,-0.22,0.94,-50.60,-4.39,38.09,-33.76,15.14,9.69
-0.68,0.07,0.80,-30.52,19.04,65.55,-33.76,15.14,9.69
-0.68,0.07,0.80,-30.52,19.04,65.55,-33.76,15.14,9.69
-0.74,0.23,0.68,-31.25,30.33,69.89,-33.76,15.14,9.69
-0.74,0.23,0.68,-31.25,30.33,65.67,-33.76,15.14,9.69
-0.74,0.34,0.57,-29.79,37.90,65.67,-33.76,15.14,9.69
-0.72,0.37,0.51,-28.75,40.71,55.24,-33.76,15.14,8.33
-0.72,0.37,0.51,-28.75,40.71,55.24,-35.73,17.03,8.33
-0.73,0.30,0.49,-29.36,39.79,41.69,-35.73,17.03,8.33
-0.73,0.30,0.49,-29.36,39.79,41.69,-35.73,17.03,8.33
-0.76,0.24,0.59,-33.26,34.67,31.43,-35.73,17.03,8.33
-0.76,0.24,0.59,-33.26,29.54,25.82,-35.73,17.03,8.33
-0.76,0.24,0.78,-36.80,29.54,25.82,-35.73,17.03,8.33
-0.74,0.19,0.91,-36.74,33.57,19.90,-35.73,17.03,8.33
-0.74,0.19,0.91,-36.74,33.57,19.90,-35.73,17.03,8.33
-0.69,0.24,0.89,-30.52,45.72,16.78,-35.73,17.03,8.33
-0.69,0.24,0.89,-30.52,45.72,16.78,-35.73,17.03,8.33
-0.68,0.29,0.71,-18.80,62.32,13.79,-35.61,18.65,6.80
-0.68,0.29,0.71,-12.15,70.37,8.18,-35.61,18.65,6.80
-0.64,0.25,0.52,-12.15,70.37,8.18,-35.61,18.65,6.80
-0.59,0.18,0.46,-12.76,65.00,2.81,-35.61,18.65,6.80
-0.59,0.18,0.46,-12.76,65.00,2.81,-35.61,18.65,6.80
-0.58,0.09,0.51,-15.62,53.10,1.16,-35.61,18.65,6.80
-0.58,0.09,0.51,-15.62,53.10,1.16,-35.61,18.65,6.80
-0.61,0.05,0.60,-17.76,42.60,4.64,-35.61,18.65,6.80
-0.61,0.05,0.65,-18.01,36.19,11.54,-35.61,18.65,6.80
-0.64,0.05,0.65,-18.01,36.19,11.54,-35.61,18.65,6.80
-0.66,0.06,0.64,-15.87,32.47,19.96,-35.60,18.70,4.24
-0.66,0.06,0.64,-15.87,32.47,19.96,-35.60,18.70,4.24
-0.69,0.10,0.65,-17.58,25.02,27.16,-35.60,18.70,4.24
-0.69,0.10,0.65,-17.58,25.02,31.07,-35.60,18.70,4.24
-0.75,0.15,0.74,-22.58,16.66,31.07,-35.60,18.70,4.24
-0.71,0.24,0.80,-22.52,11.66,31.86,-35.60,18.70,4.24
-0.71,0.24,0.80,-22.52,11.66,31.86,-35.60,18.70,4.24
-0.69,0.29,0.69,-13.73,14.47,28.87,-35.60,18.70,4.24
-0.69,0.29,0.69,-13.73,14.47,28.87,-35.60,18.70,4.24
-0.74,0.32,0.60,-5.62,12.82,22.77,-35.60,18.70,4.24
-0.74,0.32,0.60,-5.62,3.48,15.93,-36.73,19.76,4.48
-0.73,0.32,0.64,-5.98,3.48,15.93,-36.73,19.76,4.48
-0.80,0.21,0.71,-13.12,-4.94,8.30,-36.73,19.76,4.48
-0.80,0.21,0.71,-13.12,-4.94,8.30,-36.73,19.76,4.48
-0.77,0.13,0.67,-12.02,-5.80,5.43,-36.73,19.76,4.48
-0.77,0.13,0.67,-12.02,-5.80,5.43,-36.73,19.76,4.48
-0.76,0.09,0.64,-9.22,-7.08,7.39,-36.73,19.76,4.48
-0.76,0.09,0.64,-9.16,-10.93,10.25,-36.73,19.76,4.48
-0.69,0.10,0.57,-9.16,-10.93,10.25,-36.73,19.76,4.48
-0.68,0.11,0.51,-6.65,-16.72,12.63,-36.73,19.76,4.48
-0.68,0.11,0.51,-6.65,-16.72,12.63,-36.95,19.82,5.42
-0.69,0.12,0.52,-6.77,-26.92,14.34,-36.95,19.82,5.42
-0.69,0.12,0.52,-6.77,-26.92,14.34,-36.95,19.82,5.42
-0.69,0.13,0.66,-10.80,-39.92,16.42,-36.95,19.82,5.42
-0.69,0.13,0.97,-15.56,-49.01,18.13,-36.95,19.82,5.42
-0.69,0.18,0.96,-15.56,-49.01,18.13,-36.95,19.82,5.42
-0.70,0.20,1.26,-22.34,-48.03,17.40,-36.95,19.82,5.42
-0.70,0.20,1.26,-22.34,-48.03,17.40,-36.95,19.82,5.42
-0.74,0.16,1.15,-15.01,-23.74,15.26,-36.95,19.82,5.42
-0.74,0.16,1.15,-15.01,-23.74,30.88,-36.95,19.82,5.42
-0.75,0.17,0.72,1.40,8.30,16.91,-36.95,19.82,6.34
-0.75,0.19,0.49,4.03,17.15,17.09,-37.52,20.89,6.34
-0.74,0.19,0.49,4.03,17.15,17.09,-37.52,20.89,6.34
-0.74,0.17,0.54,-3.11,7.45,15.87,-37.52,20.89,6.34
-0.74,0.17,0.54,-3.11,7.45,15.87,-37.52,20.89,6.34
-0.72,0.15,0.69,-10.07,0.43,14.71,-37.52,20.89,6.34
-0.72,0.15,0.69,-10.07,0.43,15.26,-37.52,20.89,6.34
-0.72,0.15,0.71,-10.62,3.48,15.26,-37.52,20.89,6.34
-0.69,0.15,0.64,-8.42,9.95,15.99,-37.52,20.89,6.34
-0.69,0.15,0.64,-8.42,9.95,15.99,-37.52,20.89,6.34
-0.69,0.14,0.61,-5.00,12.88,17.46,-37.52,20.89,6.34
-0.69,0.14,0.61,-5.00,12.88,17.46,-37.62,20.64,6.40
-0.71,0.19,0.62,-5.19,11.11,19.17,-37.62,20.64,6.40
-0.71,0.19,0.62,-9.34,10.01,20.69,-37.62,20.64,6.40
-0.72,0.27,0.57,-9.34,10.01,20.69,-37.62,20.64,6.40
-0.70,0.23,0.54,-16.85,6.84,17.21,-37.62,20.64,6.40
-0.70,0.23,0.54,-16.85,6.84,17.21,-37.62,20.64,6.40
-0.71,0.14,0.57,-21.48,1.16,14.47,-37.62,20.64,6.40
-0.71,0.14,0.57,-21.48,1.16,14.47,-37.62,20.64,6.40
-0.72,0.08,0.82,-18.74,-2.08,16.48,-37.62,20.64,6.40
-0.72,0.08,0.82,-10.56,10.13,22.40,-37.62,20.64,6.40
-0.70,0.12,0.70,-10.56,10.13,22.40,-38.22,21.44,6.24
-0.70,0.15,0.76,-4.46,19.23,25.15,-38.22,21.44,6.24
-0.70,0.15,0.76,-4.46,19.23,25.15,-38.22,21.44,6.24
-0.75,0.13,0.82,0.06,27.16,23.44,-38.22,21.44,6.24
-0.75,0.13,0.82,0.06,27.16,23.44,-38.22,21.44,6.24
-0.77,0.20,0.74,4.46,39.37,23.50,-38.22,21.44,6.24
-0.77,0.20,0.80,0.98,41.56,20.26,-38.22,21.44,6.24
-0.75,0.14,0.80,0.98,41.56,20.26,-38.22,21.44,6.24
-0.68,-0.01,0.79,0.73,44.62,19.04,-38.22,21.44,6.24
-0.68,-0.01,0.79,0.73,44.62,19.04,-38.22,21.44,6.24
-0.71,-0.08,0.72,8.42,49.13,23.50,-38.18,22.57,4.25
-0.71,-0.08,0.72,8.42,49.13,35.46,-38.18,22.57,4.25
-0.71,0.04,0.77,12.70,49.56,35.46,-38.18,22.57,4.25
-0.69,0.11,0.77,7.69,53.41,43.15,-38.18,22.57,4.25
-0.69,0.11,0.77,7.69,53.41,43.15,-38.18,22.57,4.25
-0.64,0.11,0.82,2.01,57.92,43.15,-38.18,22.57,4.25
-0.64,0.11,0.82,2.01,57.92,43.15,-38.18,22.57,4.25
-0.72,0.13,0.72,2.93,58.78,40.04,-38.18,22.57,4.25
-0.72,0.13,0.72,-12.70,52.43,37.78,-38.18,22.57,4.25
-0.66,0.04,0.68,-1.34,52.43,37.78,-38.18,22.57,4.25
-0.62,0.10,0.58,3.30,37.84,37.60,-38.32,24.69,0.84
-0.62,0.10,0.58,3.30,37.84,37.60,-38.32,24.69,0.84
-0.59,0.11,0.56,13.55,21.79,39.79,-38.32,24.69,0.84
-0.59,0.11,0.56,13.55,21.79,39.79,-38.32,24.69,0.84
-0.66,0.02,0.62,28.26,9.22,42.24,-38.32,24.69,0.84
-0.66,0.02,0.62,32.04,3.30,48.22,-38.32,24.69,0.84
-0.62,0.25,0.66,32.04,3.30,48.22,-38.32,24.69,0.84
-0.72,0.18,0.76,28.75,-4.15,43.15,-38.32,24.69,0.84
-0.72,0.18,0.76,28.75,-4.15,43.15,-38.32,24.69,0.84
-0.71,0.45,0.47,18.43,-2.26,38.76,-38.32,24.69,0.84
-0.71,0.45,0.47,18.43,-2.26,38.76,-38.32,24.69,0.84
-0.64,0.08,0.95,-18.98,-10.86,28.08,-38.02,26.79,0.74
-0.64,0.08,1.01,2.20,-1.22,26.98,-38.02,26.79,0.74
-0.64,-0.33,1.02,2.20,-1.22,26.98,-38.02,26.79,0.74
-0.63,0.01,0.96,41.75,13.79,47.18,-38.02,26.79,0.74
-0.63,0.01,0.96,41.75,13.79,47.18,-38.02,26.79,0.74
-0.67,0.15,0.83,57.68,23.01,59.33,-38.02,26.79,0.74
-0.67,0.15,0.83,57.68,23.01,54.93,-38.02,26.79,0.74
-0.70,-0.19,0.79,61.46,29.60,54.93,-38.02,26.79,0.74
-0.72,-0.49,1.59,34.55,33.81,82.34,-38.02,26.79,0.74
-0.72,-0.49,1.59,34.55,33.81,82.34,-38.02,26.79,0.74
-0.74,0.62,0.26,50.66,90.27,144.71,-37.93,30.49,0.01
-0.74,0.62,0.26,50.66,90.27,144.71,-37.93,30.49,0.01
-0.67,0.22,0.72,69.82,66.59,99.79,-37.93,30.49,0.01
-0.67,0.22,0.72,69.82,23.62,71.23,-37.93,30.49,0.01
-0.60,0.15,0.77,53.65,23.62,71.23,-37.93,30.49,0.01
-0.56,0.10,0.67,44.13,24.41,54.75,-37.93,30.49,0.01
-0.56,0.10,0.67,44.13,24.41,54.75,-37.93,30.49,0.01
-0.56,-0.07,0.70,28.99,10.99,29.36,-37.93,30.49,0.01
-0.56,-0.07,0.70,28.99,10.99,29.36,-37.93,30.49,0.01
-0.59,-0.06,0.73,18.55,0.37,26.73,-37.93,30.49,0.01
-0.59,-0.06,0.73,16.05,-5.37,31.98,-37.61,32.85,-1.42
-0.60,0.04,0.84,16.05,-5.37,31.98,-37.61,32.85,-1.42
-0.59,-0.05,0.87,12.63,-3.78,28.56,-37.61,32.85,-1.42
-0.59,-0.05,0.87,12.63,-3.78,28.56,-37.61,32.85,-1.42
-0.60,-0.24,0.81,9.77,2.38,25.39,-37.61,32.85,-1.42
-0.60,-0.24,0.81,9.77,2.38,25.39,-37.61,32.85,-1.42
-0.58,-0.24,0.81,12.70,3.72,33.94,-37.61,32.85,-1.42
-0.58,-0.24,0.81,16.30,2.81,45.96,-37.61,32.85,-1.42
-0.56,-0.15,0.77,16.30,2.81,45.96,-37.61,32.85,-1.42
-0.56,-0.10,0.75,15.50,1.77,52.37,-37.61,32.85,-1.42
-0.56,-0.10,0.75,15.50,1.77,52.37,-37.04,34.95,0.83
-0.56,-0.09,0.73,13.18,2.14,51.15,-37.04,34.95,0.83
-0.56,-0.09,0.73,13.18,2.14,51.15,-37.04,34.95,0.83
-0.57,-0.14,0.76,8.67,2.08,48.65,-37.04,34.95,0.83
-0.57,-0.15,0.79,4.88,3.48,47.06,-37.04,34.95,0.83
-0.56,-0.15,0.79,4.88,3.48,47.06,-37.04,34.95,0.83
-0.54,-0.14,0.77,4.82,6.59,47.00,-37.04,34.95,0.83
-0.54,-0.14,0.77,4.82,6.59,47.00,-37.04,34.95,0.83
-0.54,-0.17,0.75,3.11,8.24,45.29,-37.04,34.95,0.83
-0.54,-0.17,0.75,3.11,8.24,43.88,-37.04,34.95,0.83
-0.55,-0.17,0.74,-0.37,7.75,43.88,-36.94,36.99,-0.43
-0.58,-0.17,0.71,-1.77,6.10,42.72,-36.94,36.99,-0.43
-0.58,-0.17,0.71,-1.77,6.10,42.72,-36.94,36.99,-0.43
-0.60,-0.26,0.71,0.61,2.50,41.81,-36.94,36.99,-0.43
-0.60,-0.26,0.71,0.61,2.50,41.81,-36.94,36.99,-0.43
-0.58,-0.35,0.76,9.34,-1.28,44.31,-36.94,36.99,-0.43
-0.58,-0.35,0.76,16.30,-4.21,52.25,-36.94,36.99,-0.43
-0.57,-0.34,0.80,16.30,-4.21,52.25,-36.94,36.99,-0.43
-0.57,-0.25,0.77,18.01,-5.13,60.97,-36.94,36.99,-0.43
-0.57,-0.25,0.77,18.01,-5.13,60.97,-36.94,36.99,-0.43
-0.60,-0.18,0.77,17.58,-5.43,63.96,-36.94,36.99,-0.43
-0.60,-0.18,0.77,17.58,-5.43,63.96,-36.56,39.69,0.38
-0.63,-0.18,0.81,16.97,-7.02,59.75,-36.56,39.69,0.38
-0.63,-0.18,0.81,15.14,-8.00,53.28,-36.56,39.69,0.38
-0.63,-0.19,0.85,15.14,-8.00,53.28,-36.56,39.69,0.38
-0.62,-0.19,0.87,10.74,-7.93,46.33,-36.56,39.69,0.38
-0.62,-0.19,0.87,10.74,-7.93,46.33,-36.56,39.69,0.38
-0.62,-0.21,0.83,6.96,-7.87,38.51,-36.56,39.69,0.38
-0.62,-0.21,0.83,6.96,-7.87,38.51,-36.56,39.69,0.38
-0.61,-0.21,0.79,1.95,-8.24,31.07,-36.56,39.69,0.38
-0.61,-0.23,0.76,-3.66,-8.48,24.17,-36.56,39.69,0.38
-0.60,-0.23,0.76,-3.66,-8.48,24.17,-36.96,41.15,1.38
-0.60,-0.26,0.66,-3.05,-9.70,20.57,-36.96,41.15,1.38
-0.60,-0.26,0.66,-3.05,-9.70,20.57,-36.96,41.15,1.38
-0.60,-0.23,0.60,4.82,-14.10,22.16,-36.96,41.15,1.38
-0.60,-0.23,0.60,4.82,-29.72,24.05,-36.96,41.15,1.38
-0.59,-0.22,0.66,10.44,-22.46,24.05,-36.96,41.15,1.38
-0.61,-0.28,0.70,9.83,-27.59,24.78,-36.96,41.15,1.38
-0.61,-0.28,0.70,9.83,-27.59,24.78,-36.96,41.15,1.38
-0.64,-0.26,0.81,6.96,-31.31,27.53,-36.96,41.15,1.38
-0.64,-0.26,0.81,6.96,-31.31,27.53,-36.96,41.15,1.38
-0.68,-0.22,0.86,5.31,-29.54,30.33,-37.06,41.81,2.29
-0.68,-0.22,0.86,5.55,-21.06,31.13,-37.06,41.81,2.29
-0.69,-0.17,0.84,5.55,-21.06,31.13,-37.06,41.81,2.29
-0.68,-0.11,0.79,8.30,-11.60,30.70,-37.06,41.81,2.29
-0.68,-0.11,0.79,8.30,-11.60,30.70,-37.06,41.81,2.29
-0.66,-0.10,0.79,8.61,-6.90,26.98,-37.06,41.81,2.29
-0.66,-0.10,0.79,8.61,-6.90,26.98,-37.06,41.81,2.29
-0.65,-0.21,0.76,3.72,-4.33,20.69,-37.06,41.81,2.29
-0.65,-0.21,0.76,0.67,-2.56,17.21,-37.06,41.81,2.29
-0.62,-0.30,0.74,0.67,-2.56,17.21,-37.06,41.81,2.29
-0.60,-0.38,0.79,0.67,-3.54,18.74,-36.74,43.42,1.20
-0.60,-0.38,0.79,0.67,-3.54,18.74,-36.74,43.42,1.20
-0.57,-0.38,0.82,-0.31,-3.30,23.25,-36.74,43.42,1.20
-0.57,-0.38,0.82,-0.31,-3.30,23.25,-36.74,43.42,1.20
-0.56,-0.31,0.75,0.67,-0.18,28.14,-36.74,43.42,1.20
-0.56,-0.25,0.74,1.28,0.06,29.66,-36.74,43.42,1.20
-0.58,-0.25,0.74,1.28,0.06,29.66,-36.74,43.42,1.20
-0.61,-0.25,0.74,1.77,-0.79,28.32,-36.74,43.42,1.20
-0.61,-0.25,0.74,1.77,-0.79,28.32,-36.74,43.42,1.20
-0.61,-0.25,0.72,4.64,-0.37,25.70,-36.74,43.42,1.20
-0.61,-0.25,0.72,4.64,-0.37,23.86,-36.47,44.18,2.17
-0.60,-0.23,0.76,7.87,-2.20,23.86,-36.47,44.18,2.17
-0.59,-0.25,0.78,8.24,-3.11,21.36,-36.47,44.18,2.17
-0.59,-0.25,0.78,8.24,-3.11,21.36,-36.47,44.18,2.17
-0.59,-0.30,0.76,7.81,-2.08,18.74,-36.47,44.18,2.17
-0.59,-0.30,0.76,7.81,-2.08,18.74,-36.47,44.18,2.17
-0.59,-0.33,0.76,8.61,-2.56,18.92,-36.47,44.18,2.17
-0.59,-0.33,0.76,8.61,-4.58,20.51,-36.47,44.18,2.17
-0.58,-0.32,0.77,9.77,-4.58,20.51,-36.47,44.18,2.17
-0.60,-0.30,0.75,10.86,-5.37,22.22,-36.47,44.18,2.17
-0.60,-0.30,0.75,10.86,-5.37,22.22,-36.47,44.18,2.17
-0.62,-0.35,0.74,10.25,-6.04,22.89,-36.13,45.23,2.31
-0.62,-0.35,0.74,10.25,-6.04,22.89,-36.13,45.23,2.31
-0.64,-0.32,0.81,7.69,-7.45,25.39,-36.13,45.23,2.31
-0.64,-0.32,0.81,5.68,-5.55,25.21,-36.13,45.23,2.31
-0.65,-0.29,0.81,5.68,-5.55,25.21,-36.13,45.23,2.31
-0.63,-0.30,0.78,4.52,-2.56,24.11,-36.13,45.23,2.31
-0.63,-0.30,0.78,4.52,-2.56,24.11,-36.13,45.23,2.31
-0.60,-0.32,0.74,4.58,-1.65,23.68,-36.13,45.23,2.31
-0.60,-0.32,0.74,4.58,-1.65,23.68,-36.13,45.23,2.31
-0.59,-0.31,0.72,4.76,-2.99,24.23,-36.13,45.23,2.31
-0.59,-0.31,0.69,4.33,-4.58,24.60,-35.90,46.53,3.14
-0.58,-0.28,0.69,4.33,-4.58,24.60,-35.90,46.53,3.14
-0.58,-0.30,0.69,4.46,-6.41,24.54,-35.90,46.53,3.14
-0.58,-0.30,0.69,4.46,-6.41,24.54,-35.90,46.53,3.14
-0.60,-0.33,0.73,5.00,-7.93,24.11,-35.90,46.53,3.14
-0.60,-0.33,0.73,5.00,-7.93,24.11,-35.90,46.53,3.14
-0.63,-0.35,0.79,3.85,-8.85,25.33,-35.90,46.53,3.14
-0.63,-0.35,0.82,3.54,-7.81,27.16,-35.90,46.53,3.14
-0.65,-0.36,0.82,3.54,-7.81,27.16,-35.90,46.53,3.14
-0.67,-0.34,0.81,6.16,-5.80,30.03,-35.90,46.53,3.14
-0.67,-0.34,0.81,6.16,-5.80,30.03,-35.49,47.55,2.09
-0.67,-0.28,0.77,9.46,-3.66,33.14,-35.49,47.55,2.09
-0.67,-0.28,0.77,9.46,-3.66,33.14,-35.49,47.55,2.09
-0.68,-0.23,0.75,11.11,-1.59,34.12,-35.49,47.55,2.09
-0.66,-0.25,0.75,11.41,0.55,31.13,-35.49,47.55,2.09
-0.66,-0.25,0.75,11.41,0.55,31.13,-35.49,47.55,2.09
-0.62,-0.30,0.75,11.23,2.62,27.77,-35.49,47.55,2.09
-0.62,-0.30,0.75,11.23,2.62,27.77,-35.49,47.55,2.09
-0.58,-0.33,0.74,10.86,4.39,26.43,-35.49,47.55,2.09
